email,first_name,last_name,gender,age,home_address_id,major
pthorouggoodfj@lsu.edu,Bea,Jewett,Non-binary,47,a8819aea94834de8af97466e3ab47f49,HEALTH POLICY AND ADMINISTRATION
lchaperlingfk@lsu.edu,Imojean,Tomczykiewicz,Female,48,d7a5ceca33c3463593151073e51c447d,HEALTH POLICY AND ADMINISTRATION
mniasfl@lsu.edu,Tommy,Hebbes,Female,38,c16f3d753dc4467e8910723da828e7a8,HEALTH POLICY AND ADMINISTRATION
mregnardfm@lsu.edu,Odella,McConville,Male,56,d814fe5a769e45638e0c4e42ed7fbf03,HEALTH POLICY AND ADMINISTRATION
gbaldenfn@lsu.edu,Yale,Aveline,Female,27,b319140d1b07466bbc93d8a5356e4b42,HEALTH POLICY AND ADMINISTRATION
lpittmanfo@lsu.edu,Godard,Gregine,Male,57,f5ee8f7f965449e08a936d021553157b,HEALTH POLICY AND ADMINISTRATION
rwinchcumfp@lsu.edu,Lorant,Robert,Male,47,ff078bb867dd4a319f759cee4373ac55,HEALTH POLICY AND ADMINISTRATION
cbelverstonefq@lsu.edu,Clemmy,Jindracek,Male,51,45e8d2ec87b34660ab736fdcf0149a5c,HEALTH POLICY AND ADMINISTRATION
phullahfr@lsu.edu,Tammi,Brandts,Male,27,01f714006f1142e1ac36e990530bfd49,HEALTH POLICY AND ADMINISTRATION
pizzettfs@lsu.edu,Roxanne,Bacup,Male,29,ae7eb7978a104ffcbefd28887f630df5,HEALTH POLICY AND ADMINISTRATION
knugentft@lsu.edu,Wilhelmine,O'Cannovane,Male,44,4eec96619e8140bb88f619bdc0b429e9,HEALTH POLICY AND ADMINISTRATION
jstodefu@lsu.edu,Torie,Calendar,Female,46,a8ae5f9d42cf444fa7b3f2789e712d5b,HEALTH POLICY AND ADMINISTRATION
hprattefv@lsu.edu,Natalya,Takkos,Female,56,cd775ec57d834811b40233ad03a7bb0d,HEALTH POLICY AND ADMINISTRATION
cgarrowfw@lsu.edu,Elwin,Spada,Female,36,78f40619d94c437383a816c5990a663e,HEALTH POLICY AND ADMINISTRATION
draddenfx@lsu.edu,Salomi,Segrott,Female,25,dc00dc0ded404ec8973f342b580b8287,HEALTH POLICY AND ADMINISTRATION
bwillougheyfy@lsu.edu,Sada,Crafts,Female,58,a7583e0659f54c0fb5853c1054afe71b,HEALTH POLICY AND ADMINISTRATION
mprimefz@lsu.edu,Aloysia,Lambol,Male,57,1eacc54274bf43a4955fef0afd05299e,HEALTH POLICY AND ADMINISTRATION
cteligag0@lsu.edu,Sharla,Schonfeld,Female,55,be6230789c7d43b9920fcfc45bd5d8c6,HEALTH POLICY AND ADMINISTRATION
hmccolmg1@lsu.edu,Henderson,Nesterov,Male,53,abae9c64a13b4fb6b017e0d864ecb725,HEALTH POLICY AND ADMINISTRATION
rdukesg2@lsu.edu,Sonya,Labitt,Male,52,86c4c49d23924b6a9f42ed5e1ada9250,HEALTH POLICY AND ADMINISTRATION
lgillfillang3@lsu.edu,Pail,Buckby,Genderqueer,28,2cf7a63dfb344e55b2a23dc9a7b6e70a,HEALTH POLICY AND ADMINISTRATION
fmcamishg4@lsu.edu,Emlynne,Petrov,Female,36,f1183506b31743d2b94007b280145a79,HEALTH POLICY AND ADMINISTRATION
lcutting5@lsu.edu,Monique,Backhouse,Female,37,314b630ce67443efa5e0db9ec29e2f79,HEALTH POLICY AND ADMINISTRATION
sdowdellg6@lsu.edu,Berny,Chesswas,Female,30,3ebdd5904fb74901a4ca495a5bda2114,HEALTH POLICY AND ADMINISTRATION
dbaseyg7@lsu.edu,Fairleigh,Fleeman,Female,36,48725c025be340daa66aeda23643ce92,HEALTH POLICY AND ADMINISTRATION
dagostinig8@lsu.edu,Keene,Wondraschek,Male,31,0ab510a1fdcc47fcbe3885fdc92a5e2c,HEALTH POLICY AND ADMINISTRATION
kbrislang9@lsu.edu,Luce,Tincey,Female,36,5024bd2585ee40feb6858a2c0f1bf4fd,HEALTH POLICY AND ADMINISTRATION
amerritonga@lsu.edu,Reeva,Ingledow,Female,39,d06c41dc936e4736b7cdc770a6ee9288,HEALTH POLICY AND ADMINISTRATION
ggreatreaxgb@lsu.edu,Noland,Kender,Female,45,0e5d61be34664e3580f7a8931e7a6673,HEALTH POLICY AND ADMINISTRATION
ebeddinggc@lsu.edu,Tommy,Nix,Female,51,85265bff398b4a02bb0d1d3176a6c0a7,HEALTH POLICY AND ADMINISTRATION
gphorsbygd@lsu.edu,Kristopher,Jobey,Male,28,8eb92e50d96c456aaeceb5ebfdda66bb,HEALTH POLICY AND ADMINISTRATION
edoyleyge@lsu.edu,Arluene,Reicherz,Male,38,0f04db812302487b8064618291b1c4c4,HEALTH POLICY AND ADMINISTRATION
rbazyletsgf@lsu.edu,Karoly,Eborall,Male,29,4579615e26514794b66a1a329aeba2e1,INDUSTRIAL ENGINEERING
ddungg@lsu.edu,Barty,Curds,Male,32,21a5fbb78c2e45d2949a641b47b6afb1,INDUSTRIAL ENGINEERING
alettsongh@lsu.edu,Simone,Gerhts,Female,58,2437bcb45388469eb29508a57cdae852,INDUSTRIAL ENGINEERING
cdorrellgi@lsu.edu,Bartolomeo,Karet,Genderqueer,45,563e191ee2ae4777a106dcd0bdc5186c,INDUSTRIAL ENGINEERING
cfriselgj@lsu.edu,Morna,Gullick,Non-binary,54,1a6fc5f61f564cfaa6fdf805a8191fb6,INDUSTRIAL ENGINEERING
bmcgrailgk@lsu.edu,Moses,Tootin,Bigender,60,7df140989c84407bbce48e3bccfc2234,INDUSTRIAL ENGINEERING
abloschkegl@lsu.edu,Robbie,Mac Geaney,Male,38,31a40119f7aa4997b55287c80708b353,INDUSTRIAL ENGINEERING
ggozardgm@lsu.edu,Ernesta,Roebuck,Male,51,33d9521a12d94f54ba8e240c65db85ce,INDUSTRIAL ENGINEERING
mgriffengn@lsu.edu,Jerrine,Jouhandeau,Male,57,23b9cd9d9c8b45f7af2d4d8e8bb94074,INDUSTRIAL ENGINEERING
csandsgo@lsu.edu,Ainslie,Gouldbourn,Female,55,13c0f5cab29c4ba5be921bb8fdb1a031,INDUSTRIAL ENGINEERING
gespositogp@lsu.edu,Hercule,De Clairmont,Female,37,367aa455840d4584bc9ef7762868c368,INDUSTRIAL ENGINEERING
jbingleygq@lsu.edu,Augustine,Berndt,Male,38,9702739aeacd45dab5fd192764d7c57c,INDUSTRIAL ENGINEERING
amcgrortygr@lsu.edu,Norton,Blackeby,Female,42,c440c2d3a16b47189a737f09b632b9bd,INDUSTRIAL ENGINEERING
chazaelgs@lsu.edu,Frasco,Burdon,Male,45,7b81883af2954f488694e766188164de,INDUSTRIAL ENGINEERING
gmossdalegt@lsu.edu,Torrie,Davison,Female,25,457cfd65741749648e4de799997bb5a4,INDUSTRIAL ENGINEERING
bkeuninggu@lsu.edu,Ike,Roels,Male,56,15283bf2409548118db71a5037ddbb9a,INDUSTRIAL ENGINEERING
tgiraudouxgv@lsu.edu,Fanya,Rudgerd,Female,51,48c8a405490f445ca98c98c5c7b2af22,INDUSTRIAL ENGINEERING
kleucharsgw@lsu.edu,Codi,Caygill,Male,51,59727eb60a2842a6af5f30b126696bb0,INDUSTRIAL ENGINEERING
jfladegx@lsu.edu,Jed,Gun,Female,55,d41cfd07af7c404eb032dfece8e0b785,INDUSTRIAL ENGINEERING
aalbongy@lsu.edu,Jesse,Copins,Genderfluid,29,91590a56c56d4e6d944d37cce3bab40d,INDUSTRIAL ENGINEERING
tkyrkemangz@lsu.edu,Nelia,Hatherleigh,Female,47,f1efc86e8a5f44ad8f5f04632430efd8,INDUSTRIAL ENGINEERING
itansleyh0@lsu.edu,Fonsie,Hawse,Male,53,2933272292f4455ea95a2962a8839416,INDUSTRIAL ENGINEERING
ahardsonh1@lsu.edu,Wilmette,Corcut,Bigender,60,1e51b4cacc8c45248f4b42089d78789f,INDUSTRIAL ENGINEERING
dwatmoughh2@lsu.edu,Lorain,McCartan,Polygender,58,1d674bf655ef4278a498131a64a36f51,INDUSTRIAL ENGINEERING
orussamh3@lsu.edu,Alene,Bikker,Male,59,94a038eb466e4032a79e32faa0b106be,INDUSTRIAL ENGINEERING
sthornborrowh4@lsu.edu,Carlotta,Boler,Female,48,73c83d888a9f450ba420f6c08e7d68e9,INDUSTRIAL ENGINEERING
bschoffelh5@lsu.edu,Ansel,Escritt,Female,35,a2c01bb405f341d0b4308155d0fda8d2,INDUSTRIAL ENGINEERING
ffaneh6@lsu.edu,Martguerita,Quested,Female,26,5b49a994cbd348388b4f7b934fc2ef6c,INDUSTRIAL ENGINEERING
pmilsomh7@lsu.edu,Joete,Eglington,Male,42,1efbfaa53bb34959b401aedef4a53bcb,INDUSTRIAL ENGINEERING
bcoilsh8@lsu.edu,Zulema,Yong,Male,28,e6775acbe6c146bb9b6e2cdd33c76d91,INDUSTRIAL ENGINEERING
hdanielsh9@lsu.edu,Ring,deKnevet,Male,21,d2bda50d412c4985a52e653c2803d650,INDUSTRIAL ENGINEERING
dbaldcockha@lsu.edu,Farrel,Brewood,Female,25,3d9ca8a8acf043bba7c80ff02c884ba9,INDUSTRIAL ENGINEERING
mswateridgehb@lsu.edu,Che,Lofts,Male,56,832f82b92c1b41f792cad0384ce16bc8,INDUSTRIAL ENGINEERING
kbattenhc@lsu.edu,Alisa,Conrath,Female,27,fd832a5953c1402cb4eede01afac894b,INDUSTRIAL ENGINEERING
cdemarcohd@lsu.edu,Sherie,Prendeguest,Male,25,47c4887888484152a1c4b5bea3653743,INDUSTRIAL ENGINEERING
mmcilmorowhe@lsu.edu,Vern,Dumbrall,Male,28,8ee51f21cf3343eab3bcadec5999a55c,INDUSTRIAL ENGINEERING
ffransecohf@lsu.edu,Hervey,Grinter,Female,23,3a6e6646091245299958ca16706995e0,INDUSTRIAL ENGINEERING
ddibiagihg@lsu.edu,Thebault,Keech,Male,44,aa01c2cdb2d04de6bcd16151206faa95,INDUSTRIAL ENGINEERING
gbysouthhh@lsu.edu,Ludovico,Kinsett,Male,29,858c15019dd6489c82403af2a3ea28b0,INDUSTRIAL ENGINEERING
kmulqueenyhi@lsu.edu,Mark,Ricoald,Female,31,bbf87a208e4e48dcb49a38a316c4b317,INDUSTRIAL ENGINEERING
hmottehj@lsu.edu,Germaine,Pedrol,Male,51,d160442d3c6a475b96c68bd2fc9bc695,INDUSTRIAL ENGINEERING
amealinghk@lsu.edu,Edgardo,Haygreen,Female,58,9b21828dafb04d45935e8997c876665b,INDUSTRIAL ENGINEERING
rluckiehl@lsu.edu,Nanice,Joselevitch,Female,47,cc70c940715444b28c41285107348837,INDUSTRIAL ENGINEERING
tkerinhm@lsu.edu,Crysta,Pevie,Male,28,305a47c5da2e4efd8f6847d935a20b8b,INDUSTRIAL ENGINEERING
plucianohn@lsu.edu,Weylin,Gras,Female,23,e8cc49212378433f93f5db149e0d21c6,INDUSTRIAL ENGINEERING
fmethho@lsu.edu,Maryrose,Slimme,Male,25,3688fa23c16d4b0cbf50901d2602b5cf,INDUSTRIAL ENGINEERING
dwhymanhp@lsu.edu,Obadias,Walley,Female,38,eef130cabeb744ed95e9415df2978a7a,INDUSTRIAL ENGINEERING
rmcallanhq@lsu.edu,Way,Goodsal,Male,29,bcd294bc2a384dce861e83321c2e93a7,INDUSTRIAL ENGINEERING
dcopshr@lsu.edu,Sollie,Vicioso,Male,54,72c02e382aed49af9a6049c51887401d,INDUSTRIAL ENGINEERING
dneedhs@lsu.edu,Obediah,Wilcinskis,Polygender,25,f8f3650aa12340b783692e0ea693c85e,INDUSTRIAL ENGINEERING
mnandht@lsu.edu,Alastair,Wayon,Bigender,38,bbbfd662147443a79b72a914b9ca4e8b,INTERNATIONAL STUDIES
pilewiczhu@lsu.edu,Elton,Castelli,Female,39,d163e5fd38724b4d958a35d3c3f8153f,INTERNATIONAL STUDIES
egullyhv@lsu.edu,Pryce,Worrall,Female,23,f6d345d7f04c4cc182326f869ddbeb85,INTERNATIONAL STUDIES
bbiaggettihw@lsu.edu,Sunshine,Slatford,Female,39,5a1b38c2b8b440198a3abe43e3056f81,INTERNATIONAL STUDIES
vcutbushhx@lsu.edu,Cletus,Jansema,Female,21,a5bfdce167b442c1b47a5c565973153b,INTERNATIONAL STUDIES
cjorghy@lsu.edu,Morena,Ucceli,Genderqueer,29,ac6b06a932d14b7f92af68d1d0e0cf88,INTERNATIONAL STUDIES
aheadingtonhz@lsu.edu,Abeu,Jerok,Female,36,5d001b20858c484086b877207d821e6f,INTERNATIONAL STUDIES
bcorrisi0@lsu.edu,Deva,Dmitrievski,Male,29,9f20352955ec4eb58eac55a1c4c1c2e4,INTERNATIONAL STUDIES
ppaulitschkei1@lsu.edu,Hamil,Dy,Male,43,222aac459fb74633bda7241c8fccdbc1,INTERNATIONAL STUDIES
lhaughi2@lsu.edu,Nappy,Boydle,Female,44,c8850478602943e6b1b0cc83867553fb,INTERNATIONAL STUDIES
sglassmani3@lsu.edu,Eric,Larvent,Female,42,9a693bfb608b4ca5ae1ee0b7624cbfa0,INTERNATIONAL STUDIES
cwingeatti4@lsu.edu,Peyter,Starr,Genderfluid,51,16ac554070614d8083eeb0a4d018f873,INTERNATIONAL STUDIES
buzellii5@lsu.edu,Adelbert,Bilton,Male,41,9f1e0d37d48e445a87593c1cb33d5202,INTERNATIONAL STUDIES
dgyrgorwicxi6@lsu.edu,Pier,Grimster,Female,40,35bc39da18a348eeb96929a26d2d08ce,INTERNATIONAL STUDIES
pcosinsi7@lsu.edu,Jewelle,Peggram,Male,37,757de4e0b8504220b443319cd5a10e78,INTERNATIONAL STUDIES
cwintertoni8@lsu.edu,Rossy,Dilworth,Male,58,9261ab6d21544120ada6f402936d260e,INTERNATIONAL STUDIES
lambroschi9@lsu.edu,Violetta,McArtan,Male,41,e6316edee188402f92d01b1f73e85edc,INTERNATIONAL STUDIES
rayersia@lsu.edu,Alvis,Colquhoun,Female,38,0d7de604a0f043d290b96e4ee9fce464,INTERNATIONAL STUDIES
dtelegaib@lsu.edu,Padget,Niezen,Bigender,44,6c134aae79474c8385f307db3359f593,INTERNATIONAL STUDIES
talvaric@lsu.edu,Nico,Horsted,Male,22,7b62399a568a4a64afac997a3af44c53,INTERNATIONAL STUDIES
dchallisid@lsu.edu,Alyse,Orth,Male,24,631c2a5abaa74931bb68a3082e63961d,INTERNATIONAL STUDIES
kaimsonie@lsu.edu,Sheff,Flucks,Agender,53,f3ea714053b5446cb190062094a0ccbf,INTERNATIONAL STUDIES
mcettellif@lsu.edu,Stacie,Miroy,Female,50,4aaef2d548cb4886b78670425a8976ea,INTERNATIONAL STUDIES
rblankoig@lsu.edu,Callie,Tatlow,Female,42,30f9cfff0e7c4243bf5c7b7b8d26ff6d,INTERNATIONAL STUDIES
rharbyih@lsu.edu,Vivian,Tidridge,Male,29,c980a9b4226b4645a071ae1aef913d7b,INTERNATIONAL STUDIES
lphelanii@lsu.edu,Roberto,Luff,Female,45,c15840304cd64cbda9670d35f1181914,INTERNATIONAL STUDIES
ccantyij@lsu.edu,Daryle,Mapes,Male,22,3e5ae93aa6034968ae23f8c31b36f580,INTERNATIONAL STUDIES
wcrosselandik@lsu.edu,Cindi,Moultrie,Male,36,f14439db5f624894ae7059b8f58fb5e2,INTERNATIONAL STUDIES
akinnenil@lsu.edu,Robert,Theze,Female,46,027e9c7a51f74c5faaf54488356a2e50,INTERNATIONAL STUDIES
gfriedmanim@lsu.edu,Vinni,Jakubowski,Male,44,a17a85492a1945e79e9db0cbcfcae530,INTERNATIONAL STUDIES
aallcoatin@lsu.edu,Bonita,Redrup,Female,57,ce8d091282f54f83aab7a330f5d0d18e,INTERNATIONAL STUDIES
ewithringtonio@lsu.edu,Hube,Tanzig,Male,50,7f54da3ca3dc4487a614135a7c029310,INTERNATIONAL STUDIES
jlonnonip@lsu.edu,Donna,Humphrey,Male,24,5a5066086b814006914a0612d5e94f5f,INTERNATIONAL STUDIES
gmarcusseniq@lsu.edu,Almira,Di Dello,Male,33,9b74743aac4443e9810af31aa46f9d12,INTERNATIONAL STUDIES
sburdenir@lsu.edu,Calvin,Wale,Male,31,74ce0a6e059c449c940d05896fb807b3,INTERNATIONAL STUDIES
dmcraeis@lsu.edu,Olympe,Paddle,Female,26,369f369ecb7e45489ddf60418dde041d,INTERNATIONAL STUDIES
lthormannit@lsu.edu,Dorris,Shoutt,Male,28,c78a60eb75164118bc2101ea2ac1e7c4,INTERNATIONAL STUDIES
mshreenaniu@lsu.edu,Stella,Bellay,Female,36,627b877196bc4898b533ebccffa7583b,INTERNATIONAL STUDIES
jmacnellyiv@lsu.edu,Elsey,Francesconi,Male,41,65382156ff0243eb9b75e6b51e18aada,INTERNATIONAL STUDIES
oandreeiw@lsu.edu,Vere,Yansons,Male,48,cb8437bcb6414e01a79ff7344eec6d33,INTERNATIONAL STUDIES
ahurchix@lsu.edu,Shaylah,Nehls,Male,46,d17520f06469485db2ca4fd2a2f684cd,INTERNATIONAL STUDIES
mweavingiy@lsu.edu,Clemente,Rillett,Male,23,0c1120393ddc497a8fcc6711ea1d742a,INTERNATIONAL STUDIES
ceydeniz@lsu.edu,Jacquelynn,Braniff,Female,51,9d6b8153da9d4e3087ebcba233fb9e8e,INTERNATIONAL STUDIES
genstonej0@lsu.edu,Alvera,Alvis,Female,21,25a53043946248759cc575a27a8e2774,INTERNATIONAL STUDIES
bjuliffj1@lsu.edu,Laughton,O'Kieran,Male,42,aa84d2170b1e4959bbf1270b16a6f191,INTERNATIONAL STUDIES
cpatersonj2@lsu.edu,Krystle,Rohloff,Female,30,f7ecc466741945d8bab79d7121804823,INTERNATIONAL STUDIES
bmcilvennyj3@lsu.edu,Lucia,Ruddiforth,Male,43,db8750a961fc4983bec12e2e305c67c0,INTERNATIONAL STUDIES
rblackeslandj4@lsu.edu,Astrix,Jennaroy,Female,23,f42182b5317243e8ae62f117fd5d2bfc,INTERNATIONAL STUDIES
ajiggenj5@lsu.edu,Hallie,Daen,Female,37,73ac275074034488bc08993873f5c866,INTERNATIONAL STUDIES
pbullusj6@lsu.edu,Corinna,Scarce,Male,21,cb07889dbf9a430f94712ac134c643ec,INTERNATIONAL STUDIES
abackshillj7@lsu.edu,Donalt,Seiffert,Male,44,a899282eff5f41edba39339da275f8ba,INTERNATIONAL STUDIES
hbrosij8@lsu.edu,Angelia,Elmar,Female,46,1617fb00f0e24d0b992db90b2153f6fa,INTERNATIONAL STUDIES
mbleythinj9@lsu.edu,Cyrille,Butterly,Male,48,46444389ceb146b583ae166c12e93adb,INTERNATIONAL STUDIES
abirtchnellja@lsu.edu,Angele,Gepp,Polygender,33,40f6558269a04d7eab648e72444e8807,INTERNATIONAL STUDIES
gghidellijb@lsu.edu,Doll,Ewbanck,Genderqueer,53,5199c7bdbf86430ab423ec462c441cd6,INTERNATIONAL STUDIES
aaristidejc@lsu.edu,Mariska,Lepper,Male,49,138a38cb29fd4b0fb5156cbd693447c5,INTERNATIONAL STUDIES
jblazijd@lsu.edu,Gearalt,Winward,Female,23,eae2f04876a34cec8862a5a9c5243ba5,LABOR AND HUMAN RESOURCES
csisleyje@lsu.edu,Grethel,Cubbon,Male,56,055d2840df6742039aa98e907a99c5f1,LABOR AND HUMAN RESOURCES
wgerriejf@lsu.edu,Culley,Fellow,Male,50,c8a646ce10dc49d886c331408091104c,LABOR AND HUMAN RESOURCES
ghammentsjg@lsu.edu,Wallis,Tumbridge,Female,46,3bd34393addd469aadfbcb2bba49a958,LABOR AND HUMAN RESOURCES
kwearjh@lsu.edu,Teodora,Fibbens,Male,24,b80942d86fcc403c8f082cb43489eecf,LABOR AND HUMAN RESOURCES
wgraalmanji@lsu.edu,Natalya,Pock,Male,50,47018210d8b244489ed7f381cd56a5c9,LABOR AND HUMAN RESOURCES
hroydonjj@lsu.edu,Franni,Littlejohns,Male,47,f4f5c3904bb34d97bad6c366a2bb90be,LABOR AND HUMAN RESOURCES
cerskinejk@lsu.edu,David,Hawking,Male,22,a6322ee063554ebca2faa73319caff6e,LABOR AND HUMAN RESOURCES
cgregoirejl@lsu.edu,Lisetta,Vasyaev,Male,51,6b0b2ef6f30f4ee59196a912ed235ccd,LABOR AND HUMAN RESOURCES
clealjm@lsu.edu,Fredericka,Durno,Male,35,2baa2c41e6be42b2b9c0e70c6c4d90d3,LABOR AND HUMAN RESOURCES
hlipyeatjn@lsu.edu,Kristopher,Bretherick,Male,42,14e8d661587e4da398929cf4a03e1397,LABOR AND HUMAN RESOURCES
tpolinijo@lsu.edu,Drusie,Friedlos,Female,28,a007d807de3f4f8b83da01fc5fcfe8a9,LABOR AND HUMAN RESOURCES
tpimmockejp@lsu.edu,Carlen,Lundbech,Female,38,41ecfd312c4c4fd9bab0db6d7436cc42,LABOR AND HUMAN RESOURCES
lbolamjq@lsu.edu,Therese,Oldland,Agender,55,624ae8bd0e004449994fb18e9e004d19,LABOR AND HUMAN RESOURCES
rventonjr@lsu.edu,Fernande,Sessuns,Female,37,0fb97c0a908e4b7f816bef95a18af45e,LABOR AND HUMAN RESOURCES
fgiacomuzzojs@lsu.edu,Sheff,Hayler,Male,34,57e71e7bfe064382900ecec8ea16d716,LABOR AND HUMAN RESOURCES
ccowlamjt@lsu.edu,Joyous,Mountney,Female,47,af473879552744e6a7f9482e42c30c61,LABOR AND HUMAN RESOURCES
gburgoineju@lsu.edu,Bryn,Adenot,Agender,33,cb4e70603c624a62bae163d2d8e19ba8,LABOR AND HUMAN RESOURCES
adraiseyjv@lsu.edu,Shalom,Brecknall,Female,51,7319728415f14f00a6297e5326f6232c,LABOR AND HUMAN RESOURCES
dduinkerkjw@lsu.edu,Donica,Medd,Female,57,aa106f5be6c344ce86d51c272df13796,LABOR AND HUMAN RESOURCES
smenlowjx@lsu.edu,Dell,Larkby,Female,31,37159d06bcdb4f609f2388a93d81a9ac,LABOR AND HUMAN RESOURCES
tbleazardjy@lsu.edu,Sibylle,Tales,Male,30,0ae2bc01548942b98c5285281bc6c67d,LABOR AND HUMAN RESOURCES
jginmanjz@lsu.edu,Thaddeus,Hymans,Female,46,ccd658549a8645b49f9d4b67a1fe04bf,LABOR AND HUMAN RESOURCES
csmalridgek0@lsu.edu,Emelyne,Guerrier,Female,32,2aff892ca5a14de791a91a0fbb3a920c,LABOR AND HUMAN RESOURCES
bmessomk1@lsu.edu,Harland,Beany,Male,44,fdb05ed0830d4cc1b02d23912e47855a,LABOR AND HUMAN RESOURCES
eingramk2@lsu.edu,Janith,De Fries,Male,41,049c8eab3f3644aa9bc2a69813035e63,LABOR AND HUMAN RESOURCES
hodowdk3@lsu.edu,Tanner,Egre,Male,42,8d57d6b08419402f98250a7e36597c2f,LABOR AND HUMAN RESOURCES
dmaccolek4@lsu.edu,Myrvyn,Dooman,Non-binary,38,85c8a6f0db67484ebbe1dd505e09247c,LABOR AND HUMAN RESOURCES
bshowersk5@lsu.edu,Alfy,Ackhurst,Female,25,e1b0e25966e44c9c9daf010a0639d4a4,LABOR AND HUMAN RESOURCES
mdinapolik6@lsu.edu,Cornelia,Clementet,Female,31,6d3b2f9cc4494650aa98fc72a3750694,LABOR AND HUMAN RESOURCES
gtabbk7@lsu.edu,Mair,Houtby,Female,45,7b65783023b24941b4b61d1cd804ba4b,LABOR AND HUMAN RESOURCES
npallaschk8@lsu.edu,Randee,McMillan,Male,60,83c0c98f055f450b89605344b8315a2a,LABOR AND HUMAN RESOURCES
rgleesonk9@lsu.edu,Kristin,McHaffy,Male,26,eb0a9132e5ce43a58d90de923f2f2f18,LABOR AND HUMAN RESOURCES
ddommersenka@lsu.edu,Flin,Manterfield,Female,59,873df084085f41f2930041db1660b364,LABOR AND HUMAN RESOURCES
lbrandelkb@lsu.edu,Michaela,Greg,Female,48,400eec9667424056a29d607ab03e44bc,LABOR AND HUMAN RESOURCES
wskeinkc@lsu.edu,Dara,Robens,Female,23,6463894e08704a0192dfd84c9518e813,LABOR AND HUMAN RESOURCES
ecarlyonkd@lsu.edu,Oswald,Dauncey,Female,26,2bd8184001d0428b8e4467ec959e43d2,LABOR AND HUMAN RESOURCES
gbuncomke@lsu.edu,Lorine,Opie,Female,49,4ef60f16b0744f34b3eb7d57e3a0bddf,LABOR AND HUMAN RESOURCES
dantrackkf@lsu.edu,Valma,Crowd,Female,58,b06a34de5697498183331ed65f82fd17,LABOR AND HUMAN RESOURCES
wlednerkg@lsu.edu,Kelvin,Eyree,Male,49,655e7f67d3954516b60037cd6e0d921f,LABOR AND HUMAN RESOURCES
zsetchellkh@lsu.edu,Otho,Bulstrode,Male,31,2230974028ff4ea88973ea99c9d8985a,LABOR AND HUMAN RESOURCES
apoleykettki@lsu.edu,Alfonse,Silcocks,Polygender,34,0c1eb430bd8943adad07ea0fc692aed8,LABOR AND HUMAN RESOURCES
qharbinkj@lsu.edu,Godwin,Petruska,Female,29,14216c3cc63f494ca38df50bea1b95a7,LABOR AND HUMAN RESOURCES
gnehlskk@lsu.edu,Grazia,Tomlins,Female,55,c75634371b3f420f919489f4741200b6,LABOR AND HUMAN RESOURCES
adinleykl@lsu.edu,Gris,Faltin,Female,24,6b144faa2f1141e7816c3572cc6509f8,LABOR AND HUMAN RESOURCES
cstihlkm@lsu.edu,Bartram,O'Codihie,Bigender,37,e47f9b0253f9492d9865d8d1a82c96a3,LABOR AND HUMAN RESOURCES
strusslovekn@lsu.edu,Jesse,Shirland,Female,56,9a9e44886fbb4079a93ec23dbfb0c6ae,LABOR AND HUMAN RESOURCES
mtaggko@lsu.edu,Darci,McLorinan,Male,52,608825b47cfe41038a67a6d90f835c83,LABOR AND HUMAN RESOURCES
msearbykp@lsu.edu,Chrystal,Beakes,Female,36,62fb31c085e04b8e8252dff3bdfd5c5e,LABOR AND HUMAN RESOURCES
nlinfieldkq@lsu.edu,Barri,Romanin,Female,55,b01df5db69744fb5ac4f250339f7ad65,LABOR AND HUMAN RESOURCES
etrewettkr@lsu.edu,Quinlan,Vernau,Female,58,bf9ba4e493944d619ce9a50a7fe3fd86,LABOR AND HUMAN RESOURCES
vlazarusks@lsu.edu,Marice,Sewter,Male,53,999be0b8945e4f67b686d817dffe9cba,LABOR AND HUMAN RESOURCES
pmacrinnkt@lsu.edu,Latrina,Winham,Female,47,61005f76f94f439d8eaa0b2d9dd0bca1,LABOR AND HUMAN RESOURCES
ependleburyku@lsu.edu,Shandee,Humbatch,Male,22,f4d86ffede294adcaa5ae53eecf3e548,LABOR AND HUMAN RESOURCES
gschieferstenkv@lsu.edu,Rhonda,Thewles,Female,59,53f9ae4eaa704d34a48c94eef0c65687,LABOR AND HUMAN RESOURCES
gsemeradkw@lsu.edu,Cherri,Aizikowitz,Male,44,9d76d3e1da3b40458790cd25fe4915dc,LABOR AND HUMAN RESOURCES
akoppkekx@lsu.edu,Claudine,Gowers,Male,32,ff5489ffc5414f3abc0a4616fc473295,LABOR AND HUMAN RESOURCES
gdwyrky@lsu.edu,Darsie,Withur,Female,46,a7c58ecbce454a3f8835dd6c8c7458d6,LABOR AND HUMAN RESOURCES
apinckstonekz@lsu.edu,Genevra,Signore,Male,55,b89e103d1b16474b8d312299135727da,LABOR AND HUMAN RESOURCES
gsemplel0@lsu.edu,Prudi,Pointon,Female,47,4fcb008612384f45b528723a9a7147db,LABOR AND HUMAN RESOURCES
lkeoghl1@lsu.edu,Ula,Meads,Male,41,0df0cfc54d914a9fa011d64794893cbc,LABOR AND HUMAN RESOURCES
ttorril2@lsu.edu,Maurene,Runnacles,Female,56,dcc201ae22d142e3a3abce2ee256c22c,LABOR AND HUMAN RESOURCES
rwhiskerl3@lsu.edu,Portie,McAnulty,Male,47,0386c268b38241c98e69834a1710084d,LABOR AND HUMAN RESOURCES
lorrickl4@lsu.edu,Earl,Trippitt,Female,22,796cc7117298403081af4217fbdbb78e,LABOR AND HUMAN RESOURCES
